name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Plumbers Crack (North side chimney),3.7,353,V0,['Boulder'],25,1,R,V,Nevada,Kraft Boulders,20,7,"['5.9', 'V1', 'V7', 'V10-11', 'V2', 'V9', 'V1', 'V5']",
Leaning Wide Crack,2.8,29,5.9,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,2,"['V1', 'V7', 'V10-11', 'V2', 'V0', 'V9', 'V1', 'V5']",
Split Decision,2.5,30,V1,['Boulder'],,1,,,Nevada,Kraft Boulders,3,0,"['5.9', 'V7', 'V10-11', 'V2', 'V0', 'V9', 'V1', 'V5']",
Plumber's Crack,3.6,202,V2,['Boulder'],40,1,R,,Nevada,Kraft Boulders,27,4,"['5.9', 'V1', 'V7', 'V10-11', 'V0', 'V9', 'V1', 'V5']",
Split Decision Sit,2.5,2,V5,['Boulder'],20,1,R,,Nevada,Kraft Boulders,1,0,"['5.9', 'V1', 'V7', 'V10-11', 'V2', 'V0', 'V9', 'V1']",
The Mole,2.7,3,V7,['Boulder'],14,1,,,Nevada,Kraft Boulders,0,0,"['5.9', 'V1', 'V10-11', 'V2', 'V0', 'V9', 'V1', 'V5']",
Slice N Dice,3.7,6,V9,['Boulder'],25,1,R,,Nevada,Kraft Boulders,1,1,"['5.9', 'V1', 'V7', 'V10-11', 'V2', 'V0', 'V1', 'V5']",
Phazed (a.k.a. The Hole),2.0,1,V10-11,['Boulder'],15,1,,,Nevada,Kraft Boulders,1,1,"['5.9', 'V1', 'V7', 'V2', 'V0', 'V9', 'V1', 'V5']",
Poker Chips,2.9,369,V0-1,['Boulder'],,1,,,Nevada,Kraft Boulders,10,3,"['V7', 'V8', 'V1-2', 'V2', 'V4', 'V2-', 'V4+', 'V2']",
Full Traverse,2.8,30,V1-2,['Boulder'],25,1,,,Nevada,Kraft Boulders,0,1,"['V7', 'V8', 'V0-1', 'V2', 'V4', 'V2-', 'V4+', 'V2']",
Right Lip Traverse,2.4,25,V2-,['Boulder'],,1,,,Nevada,Kraft Boulders,1,0,"['V7', 'V8', 'V1-2', 'V0-1', 'V2', 'V4', 'V4+', 'V2']",
Potato Chips,3.2,550,V2,['Boulder'],12,1,,,Nevada,Kraft Boulders,16,9,"['V7', 'V8', 'V1-2', 'V0-1', 'V4', 'V2-', 'V4+', 'V2']",
Wald Face,2.5,41,V2,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,1,"['V7', 'V8', 'V1-2', 'V0-1', 'V4', 'V2-', 'V4+', 'V2']",
Potato Chips Low,2.7,26,V4,['Boulder'],13,1,,,Nevada,Kraft Boulders,0,0,"['V7', 'V8', 'V1-2', 'V0-1', 'V2', 'V2-', 'V4+', 'V2']",
Stale Chips,2.0,2,V4+,['Boulder'],,1,,,Nevada,Kraft Boulders,1,0,"['V7', 'V8', 'V1-2', 'V0-1', 'V2', 'V4', 'V2-', 'V2']",
Center,2.5,2,V3,['Boulder'],10,1,,,Nevada,Gateway Canyon…,0,0,"['V1', 'V5-6', 'V6', 'V1', 'V2+', 'V4']",
Center Direct,1.7,3,V8,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V7', 'V1-2', 'V0-1', 'V2', 'V4', 'V2-', 'V4+', 'V2']",
The Spreader,2.4,98,V0,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V1', 'V3', 'V3-4', 'V1', 'V6', 'V5', 'V0', 'V0']",
Clam Bumper Right,1.8,13,V0,['Boulder'],10,1,,,Nevada,Kraft Boulders,0,0,"['V1', 'V3', 'V3-4', 'V1', 'V6', 'V5', 'V0', 'V0']",
Six pack,2.0,105,V0,['Boulder'],11,1,,,Nevada,Kraft Boulders,5,0,"['V1', 'V3', 'V3-4', 'V1', 'V6', 'V5', 'V0', 'V0']",
Northeast Face Center,2.0,89,V1,['Boulder'],10,1,,,Nevada,Kraft Boulders,2,0,"['V0', 'V3', 'V3-4', 'V1', 'V6', 'V5', 'V0', 'V0']",
Across the Choss,1.7,63,V1,['Boulder'],15,1,,,Nevada,Kraft Boulders,3,0,"['V0', 'V3', 'V3-4', 'V1', 'V6', 'V5', 'V0', 'V0']",
The Clam Bumper,2.3,125,V3,['Boulder'],10,1,,,Nevada,Kraft Boulders,3,1,"['V1', 'V0', 'V3-4', 'V1', 'V6', 'V5', 'V0', 'V0']",
Jenna's Jewelry,2.4,159,V3-4,['Boulder'],10,1,,,Nevada,Kraft Boulders,4,3,"['V1', 'V0', 'V3', 'V1', 'V6', 'V5', 'V0', 'V0']",
The Pearl,3.1,343,V5,['Boulder'],12,1,,,Nevada,Kraft Boulders,16,24,"['V1', 'V0', 'V3', 'V3-4', 'V1', 'V6', 'V0', 'V0']",
Pearl Necklace,3.0,39,V6,['Boulder'],,1,,,Nevada,Kraft Boulders,0,6,"['V1', 'V0', 'V3', 'V3-4', 'V1', 'V5', 'V0', 'V0']",
Earth Angel,2.5,57,V2,['Boulder'],8,1,,,Nevada,Kraft Boulders,3,1,"['V7', 'V5-', 'V10']",
The Huck,3.1,63,V5-,['Boulder'],12,1,,,Nevada,Kraft Boulders,3,3,"['V7', 'V2', 'V10']",
Angel Dyno,3.7,94,V7,['Boulder'],12,1,,,Nevada,Kraft Boulders,7,6,"['V2', 'V5-', 'V10']",
Progressive Guy,4.0,1,V10,['Boulder'],13,1,,,Nevada,Kraft Boulders,2,1,"['V7', 'V2', 'V5-']",
Right Downclimb,1.6,24,V-easy,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V0', 'V1', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V1', 'V5']",
Northwest Face Left,1.6,35,V0,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V1', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
Prefunk,1.8,73,V0,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V1', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
Backside Left,1.6,28,V0+,['Boulder'],8,1,,,Nevada,Kraft Boulders,1,0,"['V0', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Backside Right,1.5,4,V0,['Boulder'],12,1,,,Nevada,Willow Springs…,0,0,"['V2-3', 'V0-1', 'V1-2', 'V0-1']",
Right V1,1.5,2,V1,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V0', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
Fluffer,2.3,151,V1-2,['Boulder'],15,1,,,Nevada,Kraft Boulders,1,2,"['V5', 'V0', 'V1', 'V3', 'V5', 'V5', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
Charleston Syndrome,2.3,28,V3,['Boulder'],14,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V0', 'V1', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
Donkey Punch - Right,1.5,10,V5,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,0,"['V0', 'V1', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
Arete V5,2.0,25,V5,['Boulder'],,1,,,Nevada,Kraft Boulders,1,4,"['V0', 'V1', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
Donkey Punch,2.4,39,V5,['Boulder'],12,1,,,Nevada,Kraft Boulders,2,5,"['V0', 'V1', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
Your Project,2.7,29,V5,['Boulder'],,1,,,Nevada,Kraft Boulders,1,2,"['V0', 'V1', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V-easy', 'V1', 'V5']",
I Disagree,2.1,47,V1,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,0,"['V7', 'V2-3']",
Right Arete,2.0,2,V4,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,1,"['V0-', 'V2', 'V0-1', 'V1', 'V2-', 'V0', 'V2']",
My Tan,2.6,19,V7,['Boulder'],15,1,,,Nevada,Kraft Boulders,2,0,"['V1', 'V2-3']",
Dog Leash Boy,2.8,53,V2,['Boulder'],20,1,,,Nevada,Kraft Boulders,5,3,"['V6', 'V5+', 'V8', 'V8', 'V4', 'V6']",
Torso Rojo,1.0,1,V4,['Boulder'],15,1,,,Nevada,Kraft Boulders,1,0,"['V6', 'V5+', 'V8', 'V2', 'V8', 'V6']",
The Bathtub,3.3,47,V5+,['Boulder'],12,1,,,Nevada,Kraft Boulders,2,4,"['V6', 'V8', 'V2', 'V8', 'V4', 'V6']",
[Redacted],2.4,87,V2,['Boulder'],12,1,,,Nevada,Kraft Boulders,3,2,"['V0', 'V1']",
Vino Rojo,3.8,105,V6,['Boulder'],15,1,,,Nevada,Kraft Boulders,6,4,"['V5+', 'V8', 'V2', 'V8', 'V4', 'V6']",
Big K,3.5,13,V8,['Boulder'],15,1,,,Nevada,Kraft Boulders,0,1,"['V6', 'V5+', 'V2', 'V8', 'V4', 'V6']",
Orange Top Blue Sky,3.4,25,V8,['Boulder'],30,1,,,Nevada,Kraft Boulders,1,2,"['V6', 'V5+', 'V2', 'V8', 'V4', 'V6']",
Mantel,2.5,18,V5,['Boulder'],,1,,,Nevada,Kraft Boulders,2,2,"['V6', 'V9']",
Alexisizer,3.5,91,V6,['Boulder'],20,1,,,Nevada,Kraft Boulders,8,6,"['V5', 'V9']",
Timmy's Problem,2.2,9,V9,['Boulder'],25,1,,,Nevada,Kraft Boulders,1,2,"['V6', 'V5']",
Unnamed V2,2.0,9,V2,['Boulder'],10,1,,,Nevada,Kraft Boulders,0,0,"['V4', 'V5', 'V5-6', 'V4+', 'V4-', 'V4']",
Mantle direct,3.0,8,V4-,['Boulder'],10,1,,,Nevada,Kraft Boulders,0,0,"['V4', 'V5', 'V5-6', 'V4+', 'V4', 'V2']",
Rail to seam,2.5,11,V4,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V5', 'V5-6', 'V4+', 'V4-', 'V4', 'V2']",
Dusty Coffee,2.8,97,V4,['Boulder'],12,1,,,Nevada,Kraft Boulders,2,3,"['V5', 'V5-6', 'V4+', 'V4-', 'V4', 'V2']",
Jones'n,3.1,203,V4+,['Boulder'],12,1,,,Nevada,Kraft Boulders,3,13,"['V4', 'V5', 'V5-6', 'V4-', 'V4', 'V2']",
Dusty Coffee Right,2.2,5,V5,['Boulder'],12,1,,,Nevada,Kraft Boulders,0,0,"['V4', 'V5-6', 'V4+', 'V4-', 'V4', 'V2']",
Fire Fresh Traverse,2.7,15,V5-6,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V4', 'V5', 'V4+', 'V4-', 'V4', 'V2']",
Big Jugs,2.5,45,V0,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,2,['V2+'],
Perked Up,2.5,37,V2+,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,4,['V0'],
Bubble Butt,3.4,87,V7,['Boulder'],20,1,,,Nevada,Kraft Boulders,4,4,"['V9', 'V9']",
Scare Tactics,2.3,8,V9,['Boulder'],,1,,,Nevada,Kraft Boulders,0,1,"['V7', 'V9']",
Scare Tactics Right,3.0,15,V9,['Boulder'],,1,,,Nevada,Kraft Boulders,4,1,"['V7', 'V9']",
Bread Box,0.0,2,V4,['Boulder'],15,1,,,Nevada,Kraft Boulders,0,0,"['V7', 'V4', 'V5']",
Toadstool,1.0,5,V4,['Boulder'],20,1,,,Nevada,Kraft Boulders,0,0,"['V7', 'V4', 'V5']",
Unnamed,1.7,7,V5,['Boulder'],25,1,,,Nevada,Kraft Boulders,0,0,"['V4', 'V7', 'V4']",
Caliman,2.2,10,V7,['Boulder'],20,1,,,Nevada,Kraft Boulders,0,0,"['V4', 'V4', 'V5']",
Best V3 at Kraft,2.9,11,V3,['Boulder'],15,1,,,Nevada,Kraft Boulders,0,1,['V9-'],
Sargent Hightower,1.7,3,V9-,['Boulder'],,1,,,Nevada,Kraft Boulders,0,1,['V3'],
Didgeridoo,2.3,6,V0,['Boulder'],25,1,,,Nevada,Kraft Boulders,1,2,"['V4', 'V0+']",
Left Flacing Flake,3.0,4,V0+,"['TR', 'Boulder']",25,1,,,Nevada,Kraft Boulders,0,1,"['V4', 'V0']",
The Dead Heart,3.2,20,V4,['Boulder'],20,1,,,Nevada,Kraft Boulders,1,1,"['V0', 'V0+']",
Picante Left,2.6,38,V1,['Boulder'],10,1,,,Nevada,Kraft Boulders,0,0,[],
Cyclops,2.5,28,V5,['Boulder'],12,1,,,Nevada,Kraft Boulders,0,2,['V6'],
Snake Eyes,3.0,13,V6,['Boulder'],12,1,,,Nevada,Kraft Boulders,0,1,['V5'],
Ultimate Grandstaff,2.7,64,V4,['Boulder'],15,1,,,Nevada,Kraft Boulders,2,1,['V6'],
Ultimate Grandstaff sit,2.7,20,V6,['Boulder'],14,1,,,Nevada,Kraft Boulders,0,1,['V4'],
Slab Right,1.5,13,V-easy,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Slab Backside,1.6,9,V-easy,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Leftmost Face,1.6,31,V-easy,['Boulder'],5,1,,,Nevada,Kraft Boulders,0,0,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Black Warm-up,2.1,65,V-easy,"['Trad', 'Boulder']",,1,,,Nevada,Kraft Boulders,3,1,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Black Warm Up Left,1.8,21,V0-,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Addiction,1.7,6,V0,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Fin Backside,1.8,18,V0,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Fin Face Right,1.5,17,V0,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Fin Face,1.9,68,V0+,['Boulder'],12,1,,,Nevada,Kraft Boulders,2,0,"['V0', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Backside Right Arete,1.9,10,V0+,['Boulder'],6,1,,,Nevada,Kraft Boulders,0,0,"['V0', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Fin Backside Left,1.7,30,V0-1,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,0,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Route of a^2 + b^2,1.6,14,V1-,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,1,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V-easy', 'V-easy']",
Left Short Face,1.7,14,V1,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Backside Left - SDS,1.9,21,V1-2,['Boulder'],,1,,,Nevada,Kraft Boulders,2,0,"['V0', 'V0+', 'V0+', 'V2', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Black Midget,2.4,30,V2,['Boulder'],20,1,,,Nevada,Kraft Boulders,2,2,"['V0', 'V0+', 'V1-2', 'V0+', 'V0-', 'V-easy', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
Fin,2.0,54,V3,['Boulder'],12,1,,,Nevada,Kraft Boulders,4,3,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",
The Butt Crack,2.3,16,V3,['Boulder'],10,1,,,Nevada,Kraft Boulders,3,0,"['V6', 'V3', 'V4']",
Southeast Face,2.1,44,V3,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V6', 'V3', 'V4']",
Southeast Face - SDS,2.5,64,V4,['Boulder'],,1,,,Nevada,Kraft Boulders,3,4,"['V3', 'V6', 'V3']",
Send Before It Breaks,3.3,3,V6,['Boulder'],,1,,,Nevada,Kraft Boulders,0,1,"['V3', 'V3', 'V4']",
Northeast Arete,1.8,33,V0,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,0,"['V2', 'V1']",
Smiley Face,2.3,53,V1,['Boulder'],10,1,,,Nevada,Kraft Boulders,2,0,"['V2', 'V0']",
