name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Finger Locking Good,2.7,18,5.8,"['Trad', 'Sport', 'Alpine']",250,2,,II,California,Mammoth Lakes Area,3,5,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Hex Route,3.0,3,5.9,"['Trad', 'Alpine']",80,1,,,California,Mammoth Lakes Area,2,0,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
"Lucy, I'm Home",1.5,4,5.9,"['Trad', 'Alpine']",115,1,,,California,Mammoth Lakes Area,0,0,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Master Beta,1.0,1,5.9,"['Trad', 'Alpine']",115,1,,,California,Mammoth Lakes Area,1,0,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Flower Power,3.0,4,5.9,"['Trad', 'Alpine']",165,1,,,California,Mammoth Lakes Area,1,0,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Bush Route,2.5,2,5.10a,"['Trad', 'Alpine']",90,1,,,California,Mammoth Lakes Area,0,0,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Black Track,2.6,7,5.10a,"['Sport', 'Alpine']",200,3,,,California,Mammoth Lakes Area,4,3,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
The Apprentice,2.5,2,5.10-,"['Trad', 'Alpine']",115,1,,,California,Mammoth Lakes Area,1,0,"['5.11b', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
The Contender,3.0,2,5.10-,"['Trad', 'Alpine']",115,1,,,California,Mammoth Lakes Area,1,0,"['5.11b', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
My Mutt Is Smarter Than Your Honor Student,3.0,3,5.10b,"['Trad', 'Alpine']",115,1,,,California,Mammoth Lakes Area,0,0,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.11a', '5.10c', '5.10d']",
New Model (No. 15),2.7,3,5.10b,"['Trad', 'Sport', 'Alpine']",300,3,,,California,Mammoth Lakes Area,0,1,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.11a', '5.10c', '5.10d']",
Golden Oldies,3.0,1,5.10c,"['Trad', 'Alpine']",115,2,,,California,Mammoth Lakes Area,1,0,"['5.11b', '5.10-', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Arete,2.0,1,5.10c,"['TR', 'Alpine']",80,1,,,California,Mammoth Lakes Area,0,0,"['5.11b', '5.10-', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Sierra Slam,3.7,7,5.10c,"['Trad', 'Alpine']",115,1,,,California,Mammoth Lakes Area,0,0,"['5.11b', '5.10-', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Uncontrolled Burn,2.3,3,5.10d,"['Trad', 'Alpine']",115,1,,,California,Mammoth Lakes Area,0,1,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c']",
Plum Line,3.7,9,5.11a,"['Sport', 'Alpine']",115,1,,,California,Mammoth Lakes Area,0,1,"['5.11b', '5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.10c', '5.10d']",
A Good Ribbing,3.0,1,5.11b,"['Sport', 'Alpine']",185,3,,,California,Mammoth Lakes Area,3,0,"['5.10-', '5.10c', '5.10a', '5.10a', '5.10-', '5.8', '5.9', '5.10c', '5.9', '5.9', '5.9', '5.10b', '5.10b', '5.11a', '5.10c', '5.10d']",
Mini Me,1.6,12,5.4,['Sport'],,1,,,California,Casa Diablo Mou…,1,1,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
My First Time,2.0,14,5.4,['Sport'],50,1,,,California,Casa Diablo Mou…,1,1,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
T.B.s,1.5,2,5.6,"['Trad', 'Sport']",70,1,,,California,Casa Diablo Mou…,0,1,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Unknown F,2.3,16,5.7,['Sport'],,1,,,California,Casa Diablo Mou…,5,2,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Make Haste or Tomato Paste,1.8,6,5.8,['Sport'],90,1,,,California,Casa Diablo Mou…,4,3,"['5.10c', '5.11a', '5.9+', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Unknown C,2.6,24,5.8+,['Sport'],80,1,,,California,Casa Diablo Mou…,4,3,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Unknown G,3.0,1,5.8+,['Sport'],70,1,,VI,California,Casa Diablo Mou…,2,1,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Unknown E,2.8,13,5.9,['Sport'],,1,,,California,Casa Diablo Mou…,4,2,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Unknown I,1.8,17,5.9,['Sport'],70,1,,,California,Casa Diablo Mou…,7,3,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Goldmember,0.5,2,5.9+,['Sport'],40,1,,,California,Casa Diablo Mou…,0,1,"['5.10c', '5.11a', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Step Up or Ketchup,2.0,8,5.10a,['Sport'],100,1,,,California,Casa Diablo Mou…,3,1,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
The Rubster,2.6,5,5.10b,['Sport'],130,2,,,California,Casa Diablo Mou…,3,2,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Crystal Tips,2.3,8,5.10c,['Sport'],75,1,,,California,Casa Diablo Mou…,4,7,"['5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Fat Bastard,2.6,9,5.11a,['Sport'],50,1,,,California,Casa Diablo Mou…,3,8,"['5.10c', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Unknown H,2.8,5,5.11b,['Sport'],70,1,,,California,Casa Diablo Mou…,2,2,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.9']",
Time to Shine,3.0,1,5.12-,['Sport'],65,1,,,California,Casa Diablo Mou…,1,4,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",
Perfect Match,2.0,1,5.7,['Trad'],100,1,,,California,Casa Diablo Mou…,1,2,"['5.9+', '5.11b', '5.9+']",
Domestic Bliss,3.0,1,5.9+,['Sport'],100,1,,,California,Casa Diablo Mou…,4,0,"['5.11b', '5.7', '5.9+']",
Rattlesnake Crack,2.0,1,5.9+,['Trad'],55,1,,,California,Casa Diablo Mou…,0,0,"['5.11b', '5.7', '5.9+']",
Honeymoon's Over,2.0,1,5.11b,['Sport'],100,1,,,California,Casa Diablo Mou…,8,0,"['5.9+', '5.7', '5.9+']",
Alpenglow,2.0,3,5.9,['Sport'],60,1,,,California,Casa Diablo Mou…,1,0,"['5.11a', '5.9', '5.10b', '5.10b', '5.9', '5.10a']",
Silver Lining,1.0,2,5.9,['Trad'],70,1,,,California,Casa Diablo Mou…,1,0,"['5.11a', '5.9', '5.10b', '5.10b', '5.9', '5.10a']",
Bolt from the Blue,3.0,2,5.9,['Trad'],80,1,,,California,Casa Diablo Mou…,2,0,"['5.11a', '5.9', '5.10b', '5.10b', '5.9', '5.10a']",
Thunder Down Under,2.3,3,5.10a,['Sport'],70,1,,,California,Casa Diablo Mou…,1,0,"['5.11a', '5.9', '5.9', '5.10b', '5.10b', '5.9']",
Second Strike,3.0,2,5.10b,['Sport'],70,1,,,California,Casa Diablo Mou…,1,0,"['5.11a', '5.9', '5.9', '5.10b', '5.9', '5.10a']",
Frontal Wedging,2.3,3,5.10b,['Sport'],70,1,,,California,Casa Diablo Mou…,1,0,"['5.11a', '5.9', '5.9', '5.10b', '5.9', '5.10a']",
After Dark,1.3,3,5.11a,['Sport'],60,1,,,California,Casa Diablo Mou…,0,0,"['5.9', '5.9', '5.10b', '5.10b', '5.9', '5.10a']",
Rat in the Kitchen,3.0,1,5.8,['Sport'],170,1,,,California,Mammoth Lakes Area,0,0,"['5.12', '5.10a', '5.10c']",
Bosch Gnarley,3.0,1,5.10a,['Trad'],170,1,,,California,Mammoth Lakes Area,0,0,"['5.12', '5.10c', '5.8']",
Catch a Fire,3.5,2,5.10c,['Trad'],350,2,,,California,Mammoth Lakes Area,2,0,"['5.12', '5.10a', '5.8']",
Acapulco Gold,0.0,0,5.12,['Trad'],350,2,,,California,Mammoth Lakes Area,1,1,"['5.10a', '5.10c', '5.8']",
South Gully,1.2,5,4th,['Trad'],80,1,R,,California,Mammoth Lakes Area,0,1,"['Easy 5th', '4th']",
West Shoulder,1.0,4,4th,['Trad'],250,1,,,California,Mammoth Lakes Area,1,1,"['Easy 5th', '4th']",
Justification,1.4,5,Easy,"['Trad', 'Snow']",300,3,,II,California,Mammoth Lakes Area,6,1,"['Easy 5th', '4th', '4th']",
Why Ya Sufferin'?,2.5,2,5.8,"['Trad', 'Snow', 'Alpine']",1150,6,,III,California,Mammoth Lakes Area,7,2,[],
Unknown 6,1.7,7,5.4,['TR'],40,1,,,California,Horseshoe Lake…,3,2,"['5.8', '5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.7', '5.7', '5.7', '5.8']",
Rodeo Rider,1.9,19,5.6,['Trad'],45,1,,,California,Horseshoe Lake…,2,2,"['5.8', '5.8', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Cowpuncher,1.7,6,5.6,"['Trad', 'TR']",70,1,,,California,Horseshoe Lake…,0,2,"['5.8', '5.8', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Unknown 7,1.3,12,5.7,['Sport'],45,1,,,California,Horseshoe Lake…,0,1,"['5.8', '5.8', '5.6', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Giddy Up!,1.9,15,5.7,"['Sport', 'TR']",50,1,,,California,Horseshoe Lake…,1,2,"['5.8', '5.8', '5.6', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Unknown 8,1.5,2,5.7,['TR'],70,1,,,California,Horseshoe Lake…,0,0,"['5.8', '5.8', '5.6', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Unknown 9,0.0,0,5.7,['TR'],70,1,,,California,Horseshoe Lake…,0,0,"['5.8', '5.8', '5.6', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Unknown 5,1.9,8,5.8,['TR'],50,1,,,California,Horseshoe Lake…,2,2,"['5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Wrangler,1.7,22,5.8,['Sport'],50,1,,,California,Horseshoe Lake…,5,3,"['5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Blacksmith,2.0,12,5.8,['Trad'],40,1,R,,California,Horseshoe Lake…,1,1,"['5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Chim Chimney,1.0,1,5.8,"['Trad', 'TR']",40,1,,,California,Horseshoe Lake…,1,0,"['5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Unknown 1,1.0,2,5.8,['TR'],50,1,,,California,Horseshoe Lake…,0,0,"['5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Unknown 2,1.6,5,5.8,['TR'],50,1,,,California,Horseshoe Lake…,0,2,"['5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Unknown 10,3.0,2,5.9-,['TR'],70,1,,,California,Horseshoe Lake…,0,2,"['5.8', '5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Unknown 4,1.0,3,5.9,['TR'],50,1,,,California,Horseshoe Lake…,0,1,"['5.8', '5.8', '5.6', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Horseman,2.3,28,5.10a,['Sport'],50,1,,,California,Horseshoe Lake…,4,3,"['5.8', '5.8', '5.6', '5.7', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",
Green Ivy,1.7,41,5.7,['Sport'],90,1,,,California,Horseshoe Lake…,1,5,"['5.10a', '5.10b', '5.9', '5.8', '5.7', '5.9']",
New Beginnings,1.7,37,5.7,['Sport'],90,1,,,California,Horseshoe Lake…,2,8,"['5.10a', '5.10b', '5.9', '5.8', '5.7', '5.9']",
Little Gem,3.1,66,5.8,['Sport'],100,1,,,California,Horseshoe Lake…,7,8,"['5.10a', '5.10b', '5.7', '5.9', '5.7', '5.9']",
Hedgehog,3.0,40,5.9,['Sport'],100,1,,,California,Horseshoe Lake…,3,3,"['5.10a', '5.10b', '5.7', '5.8', '5.7', '5.9']",
Sunshine Surprise,2.0,28,5.9,['Sport'],70,1,,,California,Horseshoe Lake…,2,5,"['5.10a', '5.10b', '5.7', '5.8', '5.7', '5.9']",
Edgehog,2.4,28,5.10a,['Sport'],100,1,,,California,Horseshoe Lake…,3,4,"['5.10b', '5.7', '5.9', '5.8', '5.7', '5.9']",
Faithful Friend,2.4,43,5.10b,['Sport'],100,1,,,California,Horseshoe Lake…,6,12,"['5.10a', '5.7', '5.9', '5.8', '5.7', '5.9']",
Workers Comp,0.0,1,5.8,['TR'],60,1,,,California,Mammoth Lakes Area,1,0,"['5.11a', '5.10c', '5.11a', '5.11b']",
Hardly Working,2.0,1,5.10c,['Sport'],55,1,,,California,Mammoth Lakes Area,1,0,"['5.11a', '5.11a', '5.8', '5.11b']",
Labor of Love,2.0,1,5.11a,['Sport'],70,1,,,California,Mammoth Lakes Area,1,0,"['5.10c', '5.11a', '5.8', '5.11b']",
Forced Labor,2.0,1,5.11a,['Sport'],60,1,,,California,Mammoth Lakes Area,1,0,"['5.10c', '5.11a', '5.8', '5.11b']",
Working Hard,3.0,1,5.11b,['Sport'],60,1,,,California,Mammoth Lakes Area,0,0,"['5.11a', '5.10c', '5.11a', '5.8']",
Papa Cool Ski,1.0,1,5.7,['Sport'],90,1,,,California,Crestview Rock,0,0,"['5.11c', '5.8+', '5.10c', '5.11b/c', '5.10c', '5.10a', '5.11']",
Baby Mace Face,1.0,1,5.8+,['Sport'],80,1,,,California,Crestview Rock,0,0,"['5.11c', '5.10c', '5.11b/c', '5.10c', '5.7', '5.10a', '5.11']",
The Road to Nowhere (aka Pin the Tail on the Mountain Guide),2.0,1,5.10a,['Sport'],100,1,PG13,,California,Crestview Rock,0,0,"['5.11c', '5.8+', '5.10c', '5.11b/c', '5.10c', '5.7', '5.11']",
Force Majeure,2.5,2,5.10c,['Sport'],230,2,,,California,Crestview Rock,2,0,"['5.11c', '5.8+', '5.11b/c', '5.10c', '5.7', '5.10a', '5.11']",
Isopod,2.0,1,5.10c,['Sport'],80,1,,,California,Crestview Rock,0,0,"['5.11c', '5.8+', '5.11b/c', '5.10c', '5.7', '5.10a', '5.11']",
So Long and Thanks for All the Shoes,3.0,1,5.11,['Sport'],105,1,,,California,Crestview Rock,2,1,"['5.11c', '5.8+', '5.10c', '5.11b/c', '5.10c', '5.7', '5.10a']",
Hammer and the Dance,2.0,1,5.11b/c,['Sport'],265,3,,,California,Crestview Rock,0,0,"['5.11c', '5.8+', '5.10c', '5.10c', '5.7', '5.10a', '5.11']",
Arctic Oscillation,3.0,1,5.11c,['Sport'],250,3,,,California,Crestview Rock,2,2,"['5.8+', '5.10c', '5.11b/c', '5.10c', '5.7', '5.10a', '5.11']",
Serrano,2.0,1,5.10c/d,['Sport'],35,1,,,California,Mammoth Lakes Area,0,0,"['5.12a', '5.11d']",
Jalapeno,0.5,4,5.11d,['Sport'],40,1,,,California,Mammoth Lakes Area,0,0,"['5.12a', '5.10c/d']",
Habanero,2.0,1,5.12a,['Sport'],45,1,,,California,Mammoth Lakes Area,0,0,"['5.11d', '5.10c/d']",
"Trifle Tower, Left",3.5,2,5.11d,['Sport'],50,1,,,California,Mammoth Lakes Area,0,0,['5.11d'],
Trifle Tower Right,4.0,2,5.11d,['Sport'],50,1,,,California,Mammoth Lakes Area,0,0,['5.11d'],
Barbed Wire Utopia,2.6,5,5.11b,['Sport'],50,1,,,California,Mammoth Lakes Area,1,0,"['5.12d', '5.12c']",
Momentum,3.0,3,5.12c,['Sport'],50,1,,,California,Mammoth Lakes Area,0,0,"['5.11b', '5.12d']",
Flowstone,3.0,1,5.12d,['Sport'],40,1,,,California,Mammoth Lakes Area,0,0,"['5.11b', '5.12c']",
Stego Spine,1.7,3,4th,"['Trad', 'Alpine']",,1,,,California,Mammoth Lakes Area,6,2,['5.10c'],
Slayer,3.5,2,5.10c,"['Trad', 'Alpine']",500,5,,III,California,Mammoth Lakes Area,10,2,['4th'],
Crooked Crack,1.0,1,5.8,['Trad'],50,1,,,California,Crooked Creek,1,0,['5.9'],
Straight-line,0.0,1,5.9,"['Trad', 'TR']",50,1,,,California,Crooked Creek,1,0,['5.8'],
Cromagnon,3.7,135,5.10a,"['Sport', 'Alpine']",80,1,,,California,Dike Wall,5,13,"['5.11b', '5.10b', '5.10c/d', '5.10b', '5.11c', '5.11d', '5.12a']",
Grim Reality,2.2,35,5.10b,"['Sport', 'Alpine']",90,1,,,California,Dike Wall,0,0,"['5.11b', '5.10c/d', '5.10a', '5.10b', '5.11c', '5.11d', '5.12a']",
Black Dihedral,3.3,53,5.10b,"['Trad', 'Alpine']",70,1,,,California,Dike Wall,2,6,"['5.11b', '5.10c/d', '5.10a', '5.10b', '5.11c', '5.11d', '5.12a']",
Black Lassie,3.4,80,5.10c/d,"['Sport', 'Alpine']",80,1,,,California,Dike Wall,1,3,"['5.11b', '5.10b', '5.10a', '5.10b', '5.11c', '5.11d', '5.12a']",
Antibro,3.0,39,5.11b,"['Sport', 'Alpine']",80,1,,,California,Dike Wall,0,4,"['5.10b', '5.10c/d', '5.10a', '5.10b', '5.11c', '5.11d', '5.12a']",
Grinder,3.0,24,5.11c,"['Sport', 'Alpine']",80,1,,,California,Dike Wall,0,3,"['5.11b', '5.10b', '5.10c/d', '5.10a', '5.10b', '5.11d', '5.12a']",
John Hartman's Proud Rock Climb,2.6,13,5.11d,"['Sport', 'Alpine']",80,1,PG13,,California,Dike Wall,1,4,"['5.11b', '5.10b', '5.10c/d', '5.10a', '5.10b', '5.11c', '5.12a']",
Secret Agent Man,3.3,19,5.12a,"['Sport', 'Alpine']",80,1,,,California,Dike Wall,3,2,"['5.11b', '5.10b', '5.10c/d', '5.10a', '5.10b', '5.11c', '5.11d']",
Mr. D.N.A.,2.2,30,5.8,"['Trad', 'Alpine']",50,1,,,California,Dike Wall,2,2,"['5.11a', '5.11d', '5.11b', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.10a', '5.11a', '5.12a']",
It's All in the Genes,2.3,22,5.9,"['Trad', 'Alpine']",45,1,,,California,Dike Wall,0,3,"['5.11a', '5.11d', '5.11b', '5.11b', '5.10c', '5.12a', '5.11c', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Mr. Kamikaze,1.9,9,5.10a,"['Trad', 'Alpine']",50,1,R,,California,Dike Wall,0,0,"['5.11a', '5.11d', '5.11b', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.11a', '5.12a']",
Mongoloid,2.2,46,5.10b,"['Sport', 'Alpine']",60,1,,,California,Dike Wall,2,5,"['5.11a', '5.11d', '5.11b', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.8', '5.10a', '5.11a', '5.12a']",
Double Ender,2.6,40,5.10c,"['Sport', 'Alpine']",60,1,,,California,Dike Wall,4,1,"['5.11a', '5.11d', '5.11b', '5.11b', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Quick Lick,2.7,30,5.11a,"['Sport', 'Alpine']",40,1,,,California,Dike Wall,1,3,"['5.11d', '5.11b', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Black Leather,3.3,53,5.11a,"['Sport', 'Alpine']",65,1,,,California,Dike Wall,3,4,"['5.11d', '5.11b', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Dichotomy,2.4,16,5.11b,"['Sport', 'Alpine']",45,1,,,California,Dike Wall,0,1,"['5.11a', '5.11d', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Lesbie Friends,3.2,25,5.11b,"['Sport', 'Alpine']",70,1,,,California,Dike Wall,0,0,"['5.11a', '5.11d', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Dominatrix,2.8,5,5.11b,"['Trad', 'Alpine']",80,1,PG13,,California,Dike Wall,1,1,"['5.11a', '5.11d', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Going Both Ways,3.5,17,5.11c,"['Sport', 'Alpine']",60,1,,,California,Dike Wall,1,0,"['5.11a', '5.11d', '5.11b', '5.11b', '5.10c', '5.12a', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Box Lunch,3.6,9,5.11d,"['Sport', 'Alpine']",60,1,,,California,Dike Wall,3,2,"['5.11a', '5.11b', '5.11b', '5.10c', '5.12a', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Strap-On Tools,3.4,22,5.12a,"['Sport', 'Alpine']",60,1,,,California,Dike Wall,1,0,"['5.11a', '5.11d', '5.11b', '5.11b', '5.10c', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Feather Ruffler,2.8,8,5.12a,"['Sport', 'Alpine']",60,1,,,California,Dike Wall,0,0,"['5.11a', '5.11d', '5.11b', '5.11b', '5.10c', '5.11c', '5.9', '5.11b', '5.10b', '5.8', '5.10a', '5.11a', '5.12a']",
Horsing Around,1.0,1,5.5,"['Trad', 'Alpine']",30,1,,,California,Horseshoe Piles,0,0,"['5.12a', '5.9', '5.11a', '5.10c', '5.10b', '5.11a', '5.8-', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
Pitching Box,1.0,2,5.7,"['Trad', 'Alpine']",40,1,,,California,Horseshoe Piles,0,0,"['5.12a', '5.9', '5.11a', '5.10c', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.10c', '5.8', '5.10d']",
Horseshoe Pits,1.7,19,5.8-,"['Trad', 'TR', 'Alpine']",70,1,,,California,Horseshoe Piles,2,5,"['5.12a', '5.9', '5.11a', '5.10c', '5.10b', '5.11a', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
